159,парашют,valskerm,‫المظلة‬,парашут ,парашут,প্যারাশুট ,padobran,el paracaigudes,padák,faldskærm ,der Fallschirm,το αλεξίπτωτο ,parachute,parachute,el paracaídas,langevari,‫چتر نجات‬,laskuvarjo,le parachute,מצנח ,पैराशूट ,padobran,ejtőernyő,parasut,il paracadute,パラシュート ,პარაშუტი ,낙하산 ,parašiutas ,izpletni,падобран ,हवाई छत्री ,de parachute,fallskjerm,ਪੈਰਾਸ਼ੂਟ ,spadochron,o pára-quedas,o paraquedas,săritură cu parașuta,парашют,padák ,padalo,Parashuta,падобран,fallskärm,பாராசூட்,గొడుగు వంటి పరికరము ,ร่มชูชีพ,paraşüt ,парашут,‫پیراشوٹ‬ ,cái dù ,降落伞
160,параплан быбын,valskermsweef,‫الإنزلاق بالمظلات‬,парапланерызм ,парапланеризъм,প্যরাগ্লাইডিং ,paraglajding,el parapent,paragliding,paragliding,das Paragleiten,το αλεξίπτωτο πλαγιάς ,paragliding,paragliding,el parapente,tiibvarjusõit ,‫چتربازی‬,varjoliito,le parapente,רחיפה ,पैराग्लाइडिंग ,paraglајting,siklóernyőzés,paralayang,il parapendio,パラグライダー ,პარაპლანი ,패러 글라이딩 ,skrydis parasparniu,paragliding,параглајдерство ,पेराग्लायडिंग ,de deltavliegen,paragliding,ਪੈਰਾ-ਗਲਾਈਡਿੰਗ ,paralotniarstwo,o parapente,o parapente,parapantă,парапланеризм,paragliding,jadralno padalstvo,Paraglajdingu,параглајдинг,skärmflygning,வான்சறுக்கு,పాకుడు ,ร่มร่อน,Yamaç paraşütü ,парапланеризм,‫پیراشوٹ سے اترنا‬ ,môn dù lượn ,滑翔伞
161,къэчъакIо,hardloper,‫العداءة‬,бягун ,бегач,দৌড়বিদ ,trkačica,el corredor,běžkyně,løberen ,die Läuferin,ο δρομέας ,runner,runner,el corredor,jooksja,‫دونده‬,juoksija,la coureuse,רץ ,धावक ,trkačica,futó nő,pelari,il corridore,ランナー ,მორბენალი ,달리는 사람 ,bėgikė ,skrējējs ,тркач ,धावणारा माणूस ,de loper,løper,ਦੌੜਾਕ ,biegacz,o corredor,o corredor,alergător,бегунья,bežkyňa ,tekačica ,Vrapuesi,тркачица,löpare,ஓடுபவர்,రన్నర్ ,รองชนะเลิศ,koşucu ,бігунка,‫دوڑنے والی / رنر‬ ,vận động viên chạy đua ,女跑步者
162,чэтэны,seil,‫الشراع‬,ветразь ,платно,পাল ,jedro,la vela,plachta,sejlet,das Segel,το ιστίο ,sail,sail,la vela,puri,‫بادبان‬,purje,la voile,מפרש ,पाल ,jedro,vitorla,layar,la vela,帆 ,იალქანი ,돛 ,burė ,buru,едро ,शीड ,het zeil,seil,ਪਾਲ ,żagiel,a vela,a vela,velă,парус,plachta,jadro,Vela,једро,segel,பாய் மரத்துணி,తెరచాప ,แล่นเรือ,yelken,вітрило,‫بادبان‬ ,cánh buồm ,帆
163,жьыкъухь,seilboot,‫المركب الشراعي‬,паруснік ,платноходка,পালতোলা নৌকা ,jedrilica,el veler,malá plachetnice,sejlbåden ,das Segelboot,το ιστιοφόρο ,sailboat,sailboat,el velero,purjekas,‫قایق بادبانی‬,purjevene,le voilier,מפרשית ,सेलबोट ,jedrilica,vitorlás hajó,perahu layar,la barca a vela,ヨット ,იალქნიანი ნავი ,범선 ,burlaivis,jahtu,едрилица ,शिडाची नौका ,de zeilboot,seilbåt,ਸੇਲ ਬੋਟ ,żaglówka,o barco à vela,o barco à vela ,barcă cu pânze,парусник,plachetnica (čln) ,jadrnica,Varkë me vela ,једрилица,segelbåt,பாய்மரப் படகு,తెరచాపగల నావ ,เรือใบ,yelkenli,вітрильник,‫بادبانی کشتی‬ ,con thuyền buồm ,帆船
164,чэтэнгъэIэгъэ къухь,seilskip,‫السفينة المبحرة‬,ветразнае судна ,кораб с платна,ডিঙা ,jedrenjak,el veler,velká plachetnice,sejlskibet,das Segelschiff,το ιστιοπλοϊκό σκάφος ,sailing ship,sailing ship,el velero,purjelaev,‫کشتی‬,purjelaiva,le voilier,ספינת מפרש ,पालोंवाला जहाज़ ,jedrenjak,vitorlás hajó,kapal layar,il veliero,帆船 ,იალქნიანი გემი ,범선 ,burlaivis,Ūdens kuģis ,едреник ,शिडाचे जहाज ,het zeilschip,seilskip,ਸੇਲਿੰਗ ਸ਼ਿਪ ,żaglowiec,o veleiro,o veleiro,ambarcațiune,парусная лодка,plachtová loď ,ladja na jadra,Anije me vela,једрењак,segelfartyg,பாய்மர கப்பல்,నౌకాయాన నౌక ,แล่นเรือใบ,yelkenli gemi,вітрильне судно,‫بادبانی جہاز‬ ,con tàu buồm ,帆船
165,теплъэ,kondisie,‫اللياقة البدنية ‬,форму ,форма,আকৃতি ,kondicija,la forma,forma,formen,die Kondition,η διάπλαση ,shape,shape,la forma,vorm,‫توانایی بدنی‬,muoto,la forme physique,כושר ,आकार ,kondicija,erőnlét,membentuk tubuh,la forma,体調 ,ფორმა ,모양 ,forma,forma,кондиција ,आकार ,de vorm,kondisjon,ਆਕਾਰ ,kształt,a forma física,a forma,formă,форма,kondícia ,kondicija,Forma,кондиција,kondition,உருவம்,ఆకారము ,รูปร่าง,Şekil ,форма,‫شکل / حالت‬ ,hình dạng ,状况
166,псыкъукIэ къызэпачъэхэрэм ягъогу,ski-baan,‫درس التزلج‬,лыжны ход ,курс по ски,স্কি কোর্স ,skijaški kurs,el curs d`esquí ,lyžařský kurz,ski kursus,der Skikurs,το χιονοδρόμιο ,ski course,ski course,el curso de esquí,suusarada,‫آموزش اسکی‬,hiihtokoulu,le cours de ski,מסלול סקי ,स्की कोर्स ,skijaški tečaj,sítanfolyam,kursus ski,il corso di sci,スキーコース ,სათხილამურო გზა ,스키 코스 ,slidinėjimo trasa ,slēpošanas kurss ,патека за скијање ,स्की अभ्यासक्रम ,de skicursus,skikurs,ਸਕੀਅ ਕੋਰਸ ,kurs narciarski,o curso de esqui,o curso de esqui,curs de schi,лыжная дистанция,lyžiarsky kurz ,smučarska tečaj ,Korsi skish,курс за скијање,skidskola,பனிச் சறுக்குப் பயிற்சி திசை,స్కీ కోర్సు ,หลักสูตรสกี,kayak kursu,лижна дистанція,‫اسکئینگ کا کورس‬ ,đường đua trượt tuyết ,滑雪教程
167,дэпкIае зэрешIэхэрэ кIапс,springtou,‫حبل القفز‬,скакалкай ,въже за скачане,স্কিপিং করার দড়ি ,konopac za preskakanje,la corda de saltar,švihadlo,sjippetovet,das Springseil,το σκοινάκι ,skipping rope,skipping rope,la cuerda de saltar,hüppenöör ,‫طناب پرش‬,hyppynaru,la corde à sauter,דילגית ,कूदने की रस्सी ,uže za preskakanje,ugrókötél,lompat tali,la corda per saltare,縄跳び ,სახტუნაო თოკი ,줄넘기 줄 ,šokdynė ,the lecamaukla,јаже за скокање ,उड्या मारण्याची दोरी ,het springtouw,hoppetau,ਕੁੱਦਣ ਵਾਲੀ ਰੱਸੀ ,skakanka,a corda de saltar,a corda de pular,sărituri la coardă,скакалка,švihadlo ,kolebnica,Litar kërcimi ,конопац за прескакање,hopprep,கெந்துகயிறு,ఎగురుతూ ఆడే ఆటలో వాడు తాడు ,กระโดดเชือก,atlama ipi,скакалка,‫اچھلنے کی رسّی‬ ,sợi dây nhảy ,跳绳
168,сноуборд/ бгыречъэх жэ,sneeuplank,‫الإنزلاق على الجليد‬,сноўборд ,сноуборд,স্নোবোর্ড ,mono-ski,la taula de surf de neu,snowboard,snowboardet,das Snowboard,η χιονοσανίδα / το σνόουμπορντ ,snowboard,snowboard,la tabla de snowboard,lumelaud,‫اسنوبرد‬,lumilauta,le snowboard,סנובורד ,स्नोबोर्ड ,snowboard,snowboard,snowboard,lo snowboard,スノーボード ,სნოუბორდი ,스노보드 ,snieglentė ,snovborda,скијање на штица ,स्नोबोर्ड ,het snowboard,snowboard,ਸਨੋਅ ਬੋਰਡ ,snowboard,o snowboard,o snowboard,snowboard,сноуборд,snowboard,deska za sneg,Snoubord,моно-ски,snowboard,பனிப் பலகை,మంచు పటము ,สโนว์บอร์ด,snowboard,сноуборд,‫اسنو بورڈ‬ ,ván trượt tuyết ,滑雪板
169,сноубордист,sneeuplankryer,‫المتزحلق على الجليد‬,сноўбардыста ,сноубордист,স্নোবোর্ডার ,mono-skijaš,el surfista de neu,snowboardista,snowboardløberen ,der Snowboardfahrer,ο αθλητής σνόουμπορντ ,snowboarder,snowboarder,el snowboarder,lumelaudur,‫اسنوبردر‬,lumilautailija,le snowboarder,גולש סנובורד ,स्नोबोर्डर ,snowboarder,snowboardos,pemain snowboard,lo snowboarder,スノーボーダー ,სნოუბორდერი ,스노보드를 타는 사람 ,snieglentininkas,snovbordists,скијач на штица ,स्नोबोर्डर ,de snowboarder,snowboarder,ਸਨੋਅ ਬੋਰਡਰ ,snowboarder,o praticante de snowboard,o snowboarder,snowboarder,сноубордист,snowboardista,deskar na snegu,Snouborder,моно-скијаш,snowboardåkare,பனிப்பலகை செலுத்துனர்,మంచును అధిరోహించువారు ,นักเล่นสโนว์บอร์ด,Snowboarder,сноубордист,‫اسنو بورڈر‬ ,vận động viên trượt tuyết trên ván ,滑雪板者
170,спорт,sport,‫الرياضة‬,спартыўны ,спорт,ক্রীড়া ,sport,els esports,sport,sports,der Sport,τα αθλήματα ,sports,sports,los deportes,sport,‫ورزش‬,urheilu,le sport,ספורט ,खेल ,šport,sport,olahraga,lo sport,スポーツ ,სპორტი ,스포츠 ,sporto šakos ,sporta,спорт ,खेळ ,de sport-,sport,ਖੇਡਾਂ ,sporty,os desportos,os esportes,sporturi,спорт,šport ,šport ,Sporti,спорт,sport,விளையாட்டு,క్రీడలు ,กีฬา,spor,спорт,‫کھیل‬ ,thể thao ,体育
171,сквош ешIаку,muurbalspeler,‫لاعب الاسكواش‬,сквош гулец ,играч на скуош,স্কোয়াশ খেলোয়াড় ,igrač skvoša,el jugador d`esquaix,hráč squashe,squash spiller,der Squashspieler,ο παίκτης σκουός ,squash player,squash player,el jugador de squash,seinatennisemängija ,‫بازیکن اسکواش‬,squash pelaaja,le joueur de squash,שחקן סקווש ,स्क्वैश खिलाड़ी ,igrač squasha,squash játékos,pemain squash,il giocatore di squash,スカッシュプレーヤー ,სკვოშის მოთამაშე ,스쿼시 선수 ,skvošo žaidėjas ,Ķirbi spēlētājs ,играч на сквош ,स्क्वाश खेळाडू ,de squash-speler,squashspiller,ਸਕਵੈਸ਼ ਖਿਡਾਰੀ ,gracz w squasha,o jogador de squash,o jogador de squash,jucător de squash,игрок в сквош,hráč squashu ,igralec skvoša ,Lojtar skuoshi,играч сквоша,squashspelare,ஸ்குவாஷ் வீரர்,స్క్వాష్ ఆటగాడు ,นักเล่นสควอช,squash oyuncusu,гравець у сквош,‫اسکوائش کھیلنے والا‬ ,người chơi bóng quần ,壁球运动员
172,кIочIэушэт зыфэгъэхьарыныгъ,kragoefening,‫تدريب القوة‬,сілавы трэніроўкі ,силова тренировка,শক্তি প্রশিক্ষণ ,trening snage,l`entrenament de força ,posilování,styrketræning ,das Krafttraining,οι ασκήσεις ενδυνάμωσης ,strength training,strength training,el entrenamiento de la fuerza,jõutreening ,‫تمرین قدرتی‬,voimaharjoittelu,la musculation,אימוני כוח ,शक्ति प्रशिक्षण ,trening snage,erősítő edzés,latihan kekuatan,il sollevamento pesi,筋力トレーニング ,ძალოსნური ვარჯიშები ,근력 훈련 ,jėgos ugdymas ,stiprums apmācību ,вежби за мускулатура ,शक्ती प्रशिक्षण ,de krachttraining,styrketrening,ਤਾਕਤ ਸਿਖਲਾਈ ,trening siłowy,o treinamento de força,o treinamento de força ,curs de testare a puterii,силовая тренировка,silový tréning ,trening moči ,Trajnim force,тренинг снаге,styrketräning,வலிமை பயிற்சி,బలం శిక్షణ ,การฝึกความแข็งแรง,kuvvet antrenmanı ,силове тренування,‫طاقت کے لئے ورزش‬ ,huấn luyện thể lực ,体力训练
173,къудыигъ/ укъудыиныгъэ,strek,‫التمدد‬,расцяжэння ,разтягане,স্ট্রেচিং ,istezanje,l`estirament,protahování,strækningen ,das Stretching,η έκταση ,stretching,stretching,el estiramiento,venitamine,‫کشش‬,venytys,le stretching,מתיחה ,खींच ,rastezanje,nyújtás,peregangan,lo stretching,ストレッチ ,გაჭიმვა ,스트레칭 ,įtempimas ,strečings ,истегнување ,ओढणे ,het oprekken,strekking,ਖਿੱਚਣਾ ,rozciąganie,o alongamento,o alongamento,întindere,растяжение,strečing ,raztezanje,Shtrirje,истезање,stretchning,நீட்சி,సాగతీత ,การยืดเส้นยืดสาย,germe,розтягування,‫کھینچنا‬ ,sự kéo căng (giãn dài) ,伸展
